id,formattedAddress,zipCode,propertyType,listingType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,price,daysOnMarket,pricePerSqft,lotRatio,priceEventCount,totalPriceChangePct,priceCuts,age,logLot,predictedPrice,residual,residualPct
"12222-Bridgeport-Dr,-Frisco,-TX-75035","12222 Bridgeport Dr, Frisco, TX 75035",75035,Single Family,Standard,5,3.5,3982,10411.0,2016,835000,69,209.69,0.3825,1,0.0,0,10,9.250618218474752,948620.0,113620.0,12.0
"3965-Cotton-Gin-Rd,-Frisco,-TX-75034","3965 Cotton Gin Rd, Frisco, TX 75034",75034,Townhouse,Standard,2,2.5,2038,2265.0,2018,435000,77,213.44,0.8998,1,0.0,0,8,7.725330037917135,493791.0,58791.0,11.9
"7975-Estancia-Dr,-Frisco,-TX-75036","7975 Estancia Dr, Frisco, TX 75036",75036,Single Family,Standard,3,2.0,1467,7928.0,2010,375000,72,255.62,0.185,1,0.0,0,16,8.978156076009824,425799.0,50799.0,11.9
"4705-Ray-Roberts-Dr,-Frisco,-TX-75036","4705 Ray Roberts Dr, Frisco, TX 75036",75036,Single Family,Standard,5,3.0,3479,6665.0,2018,639900,69,183.93,0.522,1,0.0,0,8,8.804625232612809,725560.0,85660.0,11.8
"11192-Progreso-St,-Frisco,-TX-75035","11192 Progreso St, Frisco, TX 75035",75035,Single Family,Standard,5,4.0,3943,8712.0,2016,795000,96,201.62,0.4526,3,-5.36,2,10,9.072456664612796,900206.0,105206.0,11.7
"11194-Parliament-Ln,-Frisco,-TX-75035","11194 Parliament Ln, Frisco, TX 75035",75035,Single Family,Standard,5,4.5,5474,15856.0,2011,1300000,82,237.49,0.3452,1,0.0,0,15,9.67130325656977,1470553.0,170553.0,11.6
"1457-Brent-Knoll-Dr,-Frisco,-TX-75033","1457 Brent Knoll Dr, Frisco, TX 75033",75033,Single Family,Standard,5,4.5,4262,7754.0,2020,920000,81,215.86,0.5497,1,0.0,0,6,8.955964118230874,1040632.0,120632.0,11.6
"8350-Cripple-Creek-Dr,-Frisco,-TX-75034","8350 Cripple Creek Dr, Frisco, TX 75034",75034,Single Family,Standard,3,2.0,1991,6534.0,1989,439900,53,220.94,0.3047,1,0.0,0,37,8.784774592161016,497590.0,57690.0,11.6
"13169-Courtney-Dr,-Frisco,-TX-75033","13169 Courtney Dr, Frisco, TX 75033",75033,Single Family,Standard,3,2.0,2287,6055.0,2010,485000,174,212.07,0.3777,2,-15.65,1,16,8.708639655987193,548681.0,63681.0,11.6
"13696-Thornton-Dr,-Frisco,-TX-75035","13696 Thornton Dr, Frisco, TX 75035",75035,Single Family,Standard,4,3.5,3800,9888.0,2011,759500,100,199.87,0.3843,1,0.0,0,15,9.199077179697472,859524.0,100024.0,11.6
"1104-Churchill-Dr,-Frisco,-TX-75036","1104 Churchill Dr, Frisco, TX 75036",75036,Single Family,Standard,5,3.0,3177,7623.0,2002,540000,122,169.97,0.4168,3,-20.47,2,24,8.938925271988273,610202.0,70202.0,11.5
"12407-Scottswood-Rd,-Frisco,-TX-75035","12407 Scottswood Rd, Frisco, TX 75035",75035,Single Family,Standard,5,4.5,3987,9148.0,2018,830000,76,208.18,0.4358,1,0.0,0,8,9.121290555142672,935897.0,105897.0,11.3
"2490-Honeybee-Ln,-Frisco,-TX-75036","2490 Honeybee Ln, Frisco, TX 75036",75036,Single Family,Standard,2,2.0,1457,4966.0,2013,345000,118,236.79,0.2934,1,0.0,0,13,8.510369966068112,389150.0,44150.0,11.3
"8400-Hickory-St,-Unit-2301,-Frisco,-TX-75034","8400 Hickory St, Unit 2301, Frisco, TX 75034",75034,Townhouse,Standard,2,2.5,1014,2701.0,1987,275000,83,271.2,0.3754,2,-1.43,1,39,7.901377353792616,309604.0,34604.0,11.2
"12569-Flanders-Dr,-Frisco,-TX-75033","12569 Flanders Dr, Frisco, TX 75033",75033,Single Family,Standard,5,4.5,3923,8638.0,2008,790000,85,201.38,0.4542,1,0.0,0,18,9.063926353520646,889737.0,99737.0,11.2
"9895-Carriage-Hill-Ln,-Frisco,-TX-75035","9895 Carriage Hill Ln, Frisco, TX 75035",75035,Single Family,Standard,4,4.0,3509,7841.0,2005,639990,81,182.39,0.4475,1,0.0,0,21,8.967121656230923,719849.0,79859.0,11.1
"11393-Chaucer-Dr,-Frisco,-TX-75035","11393 Chaucer Dr, Frisco, TX 75035",75035,Townhouse,Standard,3,2.5,2063,3920.0,2003,369990,65,179.35,0.5263,1,0.0,0,23,8.273846932784508,416139.0,46149.0,11.1
"1216-Troon-Dr,-Frisco,-TX-75036","1216 Troon Dr, Frisco, TX 75036",75036,Single Family,Standard,2,2.0,1467,4966.0,2010,339000,136,231.08,0.2954,2,-8.38,1,16,8.510369966068112,380841.0,41841.0,11.0
"15827-Appaloosa-Dr,-Frisco,-TX-75035","15827 Appaloosa Dr, Frisco, TX 75035",75035,Single Family,Standard,3,2.0,1796,8712.0,2003,419900,57,233.8,0.2062,1,0.0,0,23,9.072456664612796,470518.0,50618.0,10.8
"9546-Lance-Dr,-Frisco,-TX-75035","9546 Lance Dr, Frisco, TX 75035",75035,Single Family,Standard,3,2.0,2495,7449.0,2011,514900,69,206.37,0.3349,1,0.0,0,15,8.915835074176277,577084.0,62184.0,10.8
"5167-Lorraine-Dr,-Frisco,-TX-75034","5167 Lorraine Dr, Frisco, TX 75034",75034,Single Family,Standard,5,5.0,6283,20735.0,2000,1895000,87,301.61,0.303,1,0.0,0,26,9.939578372680481,2125422.0,230422.0,10.8
"7512-Blossom-Ln,-Frisco,-TX-75034","7512 Blossom Ln, Frisco, TX 75034",75034,Single Family,Standard,3,2.0,2357,6098.0,1999,519900,82,220.58,0.3865,1,0.0,0,27,8.7157161275482,582005.0,62105.0,10.7
"3613-Fordham-St,-Frisco,-TX-75036","3613 Fordham St, Frisco, TX 75036",75036,Single Family,Standard,4,2.0,2050,5401.0,2015,419000,82,204.39,0.3796,1,0.0,0,11,8.594339400592892,468906.0,49906.0,10.6
"6245-Ryeworth-Dr,-Frisco,-TX-75035","6245 Ryeworth Dr, Frisco, TX 75035",75035,Single Family,Standard,4,4.0,4302,8712.0,2004,800000,76,185.96,0.4938,1,0.0,0,22,9.072456664612796,895300.0,95300.0,10.6
"11422-La-Salle-Rd,-Frisco,-TX-75035","11422 La Salle Rd, Frisco, TX 75035",75035,Single Family,Standard,5,4.0,5059,8930.0,2016,1075000,94,212.49,0.5665,1,0.0,0,10,9.097171673870545,1201627.0,126627.0,10.5
"2772-Barnhill-Ln,-Frisco,-TX-75034","2772 Barnhill Ln, Frisco, TX 75034",75034,Single Family,Standard,4,3.5,3123,6882.0,2003,674000,124,215.82,0.4538,1,0.0,0,23,8.836664586357426,751202.0,77202.0,10.3
"9948-Atlantic-Ln,-Frisco,-TX-75035","9948 Atlantic Ln, Frisco, TX 75035",75035,Single Family,Standard,4,2.5,2600,8581.0,2015,568000,94,218.46,0.303,1,0.0,0,11,9.057305735807121,633026.0,65026.0,10.3
"13442-Four-Willows-Dr,-Frisco,-TX-75035","13442 Four Willows Dr, Frisco, TX 75035",75035,Single Family,Standard,4,2.5,2888,7405.0,2006,550000,58,190.44,0.39,2,-2.65,1,20,8.909910726701899,611556.0,61556.0,10.1
"9626-Lance-Dr,-Frisco,-TX-75035","9626 Lance Dr, Frisco, TX 75035",75035,Single Family,Standard,4,3.5,3024,7231.0,2011,589000,97,194.78,0.4182,3,-9.37,2,15,8.886132618174951,655244.0,66244.0,10.1
"14093-Wheatfield-Ln,-Frisco,-TX-75035","14093 Wheatfield Ln, Frisco, TX 75035",75035,Single Family,Standard,5,4.5,3974,8015.0,2019,820000,81,206.34,0.4958,1,0.0,0,7,8.989070065043654,911151.0,91151.0,10.0
"7260-Prairie-Flower-Ln,-Frisco,-TX-75033","7260 Prairie Flower Ln, Frisco, TX 75033",75033,Single Family,Standard,4,2.0,2270,6098.0,2000,455000,94,200.44,0.3723,1,0.0,0,26,8.7157161275482,504972.0,49972.0,9.9
"1826-Windy-Hill-Dr,-Frisco,-TX-75036","1826 Windy Hill Dr, Frisco, TX 75036",75036,Single Family,Standard,3,2.0,1976,8494.0,2011,449000,119,227.23,0.2326,1,0.0,0,15,9.047115310873217,496454.0,47454.0,9.6
"13444-Torrington-Dr,-Frisco,-TX-75035","13444 Torrington Dr, Frisco, TX 75035",75035,Single Family,Standard,4,3.5,4323,9148.0,2008,850000,74,196.62,0.4726,1,0.0,0,18,9.121290555142672,940385.0,90385.0,9.6
"9362-Homestead-Ln,-Frisco,-TX-75033","9362 Homestead Ln, Frisco, TX 75033",75033,Single Family,Standard,3,2.0,2076,5663.0,1998,420000,147,202.31,0.3666,1,0.0,0,28,8.641709066113805,464792.0,44792.0,9.6
"6971-Mistley-Park,-Frisco,-TX-75034","6971 Mistley Park, Frisco, TX 75034",75034,Single Family,Standard,5,4.0,3512,7405.0,2020,875000,137,249.15,0.4743,2,-7.89,1,6,8.909910726701899,967224.0,92224.0,9.5
"1352-Peregrine-Trl,-Frisco,-TX-75036","1352 Peregrine Trl, Frisco, TX 75036",75036,Single Family,Standard,5,3.5,3391,7841.0,2023,695000,124,204.95,0.4325,1,0.0,0,3,8.967121656230923,767850.0,72850.0,9.5
"16465-Sedgemoor-Dr,-Frisco,-TX-75033","16465 Sedgemoor Dr, Frisco, TX 75033",75033,Single Family,Standard,4,4.0,3311,8364.0,2021,760000,95,229.54,0.3959,1,0.0,0,5,9.031692060548524,839329.0,79329.0,9.5
"11559-Ashley-Ln,-Frisco,-TX-75035","11559 Ashley Ln, Frisco, TX 75035",75035,Single Family,Standard,5,4.5,4533,12937.0,2011,999999,73,220.6,0.3504,1,0.0,0,15,9.467846701917901,1103576.0,103577.0,9.4
"1699-Garrison-Dr,-Frisco,-TX-75033","1699 Garrison Dr, Frisco, TX 75033",75033,Single Family,Standard,4,2.0,1986,5750.0,2000,420000,256,211.48,0.3454,2,-4.54,1,26,8.656955133791396,463353.0,43353.0,9.4
"14551-Daneway-Dr,-Frisco,-TX-75035","14551 Daneway Dr, Frisco, TX 75035",75035,Single Family,Standard,5,4.5,3803,7841.0,2004,699500,52,183.93,0.485,1,0.0,0,22,8.967121656230923,769340.0,69840.0,9.1
"11414-Alejandra-Ln,-Frisco,-TX-75035","11414 Alejandra Ln, Frisco, TX 75035",75035,Single Family,Standard,4,3.0,2567,17206.0,2015,674900,68,262.91,0.1492,1,0.0,0,11,9.753013439181293,741074.0,66174.0,8.9
"9863-Red-Cedar-Dr,-Frisco,-TX-75035","9863 Red Cedar Dr, Frisco, TX 75035",75035,Single Family,Standard,4,2.0,2886,9148.0,2003,572000,46,198.2,0.3155,1,0.0,0,23,9.121290555142672,627538.0,55538.0,8.9
"8400-Hickory-St,-Unit-101,-Frisco,-TX-75034","8400 Hickory St, Unit 101, Frisco, TX 75034",75034,Townhouse,Standard,2,2.5,1014,2614.0,1987,280000,51,276.13,0.3879,1,0.0,0,39,7.868636894184167,307196.0,27196.0,8.9
"3704-Wrexham-St,-Frisco,-TX-75036","3704 Wrexham St, Frisco, TX 75036",75036,Single Family,Standard,3,2.0,1862,5489.0,2015,409000,57,219.66,0.3392,1,0.0,0,11,8.610501368549889,448810.0,39810.0,8.9
"13848-Tahoe-Ln,-Frisco,-TX-75035","13848 Tahoe Ln, Frisco, TX 75035",75035,Single Family,Standard,5,3.0,2875,6970.0,2013,579900,54,201.7,0.4125,1,0.0,0,13,8.84937050375457,635585.0,55685.0,8.8
"3078-Camden-Bluff-Rd,-Frisco,-TX-75034","3078 Camden Bluff Rd, Frisco, TX 75034",75034,Single Family,Standard,3,2.0,2248,6316.0,2010,569000,94,253.11,0.3559,1,0.0,0,16,8.750841375375533,623694.0,54694.0,8.8
"13075-Janet-Dr,-Frisco,-TX-75033","13075 Janet Dr, Frisco, TX 75033",75033,Single Family,Standard,4,2.5,2804,6055.0,2012,580500,100,207.03,0.4631,1,0.0,0,14,8.708639655987193,635657.0,55157.0,8.7
"6808-Saint-Phils-St,-Frisco,-TX-75035","6808 Saint Phils St, Frisco, TX 75035",75035,Single Family,Standard,4,3.5,3895,15246.0,2012,899999,60,231.07,0.2555,5,-24.91,4,14,9.632072452548218,984160.0,84161.0,8.6
"6445-Paragon-Dr,-Frisco,-TX-75036","6445 Paragon Dr, Frisco, TX 75036",75036,Single Family,Standard,2,2.0,1765,6316.0,2015,415000,330,235.13,0.2794,1,0.0,0,11,8.750841375375533,452816.0,37816.0,8.4
"4657-Limerick-Ln,-Frisco,-TX-75034","4657 Limerick Ln, Frisco, TX 75034",75034,Single Family,Standard,4,3.5,4593,10324.0,2003,1099999,130,239.49,0.4449,2,-6.38,1,23,9.242226560838505,1201194.0,101195.0,8.4
"3905-Blessington-Dr,-Frisco,-TX-75036","3905 Blessington Dr, Frisco, TX 75036",75036,Single Family,Standard,3,2.0,1783,5489.0,2017,409900,88,229.89,0.3248,2,-2.13,1,9,8.610501368549889,447041.0,37141.0,8.3
"2373-Falcon-Point-Dr,-Frisco,-TX-75033","2373 Falcon Point Dr, Frisco, TX 75033",75033,Single Family,Standard,4,3.5,3381,6142.0,2005,639900,74,189.26,0.5505,1,0.0,0,21,8.722905701000768,697889.0,57989.0,8.3
"2232-Chenault-Dr,-Frisco,-TX-75033","2232 Chenault Dr, Frisco, TX 75033",75033,Single Family,New Construction,5,4.0,4066,6055.0,2026,899000,59,221.1,0.6715,1,0.0,0,0,8.708639655987193,979591.0,80591.0,8.2
"9566-Avalon-Dr,-Frisco,-TX-75035","9566 Avalon Dr, Frisco, TX 75035",75035,Single Family,Standard,5,4.0,3395,7405.0,2008,649999,53,191.46,0.4585,1,0.0,0,18,8.909910726701899,706705.0,56706.0,8.0
"13348-Mondovi-Dr,-Frisco,-TX-75033","13348 Mondovi Dr, Frisco, TX 75033",75033,Single Family,Standard,3,2.0,2050,7275.0,2003,470000,69,229.27,0.2818,1,0.0,0,23,8.892199092039693,510274.0,40274.0,7.9
"620-Shadow-Trl,-Frisco,-TX-75033","620 Shadow Trl, Frisco, TX 75033",75033,Single Family,Standard,4,3.5,3423,8102.0,2021,789000,56,230.5,0.4225,1,0.0,0,5,8.999866223762636,856971.0,67971.0,7.9
"11504-Dawn-Mist-Dr,-Frisco,-TX-75035","11504 Dawn Mist Dr, Frisco, TX 75035",75035,Single Family,Standard,4,3.5,3311,6839.0,2023,705000,80,212.93,0.4841,2,-8.32,1,3,8.830396801098097,765816.0,60816.0,7.9
"10510-Toffenham-Dr,-Frisco,-TX-75035","10510 Toffenham Dr, Frisco, TX 75035",75035,Single Family,Standard,4,3.5,3823,7536.0,2010,740000,52,193.57,0.5073,1,0.0,0,16,8.927446816256198,803820.0,63820.0,7.9
"2100-Copperfield-Ct,-Frisco,-TX-75036","2100 Copperfield Ct, Frisco, TX 75036",75036,Single Family,Standard,4,3.0,4152,13024.0,1999,799000,169,192.44,0.3188,2,-8.68,1,27,9.474549088242322,866627.0,67627.0,7.8
"7422-Sage-Valley-Ln,-Frisco,-TX-75036","7422 Sage Valley Ln, Frisco, TX 75036",75036,Single Family,Standard,2,2.0,1177,5227.0,2013,339000,72,288.02,0.2252,1,0.0,0,13,8.561592778712923,366941.0,27941.0,7.6
"7383-Switchgrass-Rd,-Frisco,-TX-75033","7383 Switchgrass Rd, Frisco, TX 75033",75033,Townhouse,Standard,3,2.5,2123,2788.0,2019,435000,66,204.9,0.7615,1,0.0,0,7,7.933079771880415,470264.0,35264.0,7.5
"11202-Monarch-Dr,-Frisco,-TX-75033","11202 Monarch Dr, Frisco, TX 75033",75033,Single Family,Standard,4,2.5,3074,8146.0,2005,640000,58,208.2,0.3774,1,0.0,0,21,9.005282288208358,690621.0,50621.0,7.3
"14976-Brazoria-Dr,-Frisco,-TX-75033","14976 Brazoria Dr, Frisco, TX 75033",75033,Single Family,Standard,3,2.0,2233,8451.0,2017,575000,54,257.5,0.2642,1,0.0,0,9,9.042040056544483,619947.0,44947.0,7.3
"1219-Arbuckle-Dr,-Frisco,-TX-75033","1219 Arbuckle Dr, Frisco, TX 75033",75033,Single Family,Standard,4,3.0,2730,7667.0,2002,565000,142,206.96,0.3561,2,-3.4,1,24,8.944680683558895,608996.0,43996.0,7.2
"2270-English-Ivy-Rd,-Frisco,-TX-75033","2270 English Ivy Rd, Frisco, TX 75033",75033,Single Family,Standard,4,3.5,3162,6621.0,2019,698999,74,221.06,0.4776,1,0.0,0,7,8.798001694924846,752203.0,53204.0,7.1
"11663-Frontier-Dr,-Frisco,-TX-75033","11663 Frontier Dr, Frisco, TX 75033",75033,Single Family,Standard,4,3.5,4010,8625.0,2004,819990,59,204.49,0.4649,1,0.0,0,22,9.062420241899561,880477.0,60487.0,6.9
"5104-Texana-Dr,-Frisco,-TX-75036","5104 Texana Dr, Frisco, TX 75036",75036,Single Family,Standard,3,2.0,1706,5489.0,2016,405000,59,237.4,0.3108,1,0.0,0,10,8.610501368549889,434889.0,29889.0,6.9
"8915-Twin-Pines-Ln,-Frisco,-TX-75036","8915 Twin Pines Ln, Frisco, TX 75036",75036,Single Family,Standard,3,2.0,1682,5227.0,2018,405000,66,240.78,0.3218,1,0.0,0,8,8.561592778712923,434163.0,29163.0,6.7
"11224-Graceland-Ln,-Frisco,-TX-75033","11224 Graceland Ln, Frisco, TX 75033",75033,Single Family,Standard,4,3.5,4364,7579.0,2008,900000,81,206.23,0.5758,1,0.0,0,18,8.93313654381203,964416.0,64416.0,6.7
"4216-Vista-Terrace-Dr,-Frisco,-TX-75036","4216 Vista Terrace Dr, Frisco, TX 75036",75036,Single Family,Standard,5,4.0,3875,9148.0,2013,775000,158,200.0,0.4236,1,0.0,0,13,9.121290555142672,831036.0,56036.0,6.7
"2428-Windgate-Ln,-Frisco,-TX-75033","2428 Windgate Ln, Frisco, TX 75033",75033,Single Family,Standard,3,2.5,2812,7318.0,2000,564500,94,200.75,0.3843,2,-0.95,1,26,8.898092345579153,605108.0,40608.0,6.7
"12457-Bruschetta-Dr,-Frisco,-TX-75033","12457 Bruschetta Dr, Frisco, TX 75033",75033,Single Family,Standard,4,2.5,2493,7492.0,2002,532500,145,213.6,0.3328,1,0.0,0,24,8.921591063563978,570334.0,37834.0,6.6
"16658-Table-Rock-Dr,-Frisco,-TX-75035","16658 Table Rock Dr, Frisco, TX 75035",75035,Single Family,Standard,5,4.0,3309,6055.0,2023,695000,63,210.03,0.5465,1,0.0,0,3,8.708639655987193,743516.0,48516.0,6.5
"4489-Mira-Vista-Dr,-Frisco,-TX-75034","4489 Mira Vista Dr, Frisco, TX 75034",75034,Single Family,Standard,5,4.0,4144,9060.0,2000,948000,100,228.76,0.4574,4,-20.27,2,26,9.111624399037025,1014321.0,66321.0,6.5
"13608-Lyndhurst-Dr,-Frisco,-TX-75035","13608 Lyndhurst Dr, Frisco, TX 75035",75035,Single Family,Standard,5,5.5,4510,8581.0,2010,925000,47,205.1,0.5256,1,0.0,0,16,9.057305735807121,986843.0,61843.0,6.3
"5208-Springflower-Dr,-Frisco,-TX-75035","5208 Springflower Dr, Frisco, TX 75035",75035,Single Family,Standard,4,2.0,2202,9148.0,1999,479500,64,217.76,0.2407,1,0.0,0,27,9.121290555142672,510938.0,31438.0,6.2
"5100-Texana-Dr,-Frisco,-TX-75036","5100 Texana Dr, Frisco, TX 75036",75036,Single Family,Standard,4,2.0,1999,5489.0,2016,440000,60,220.11,0.3642,1,0.0,0,10,8.610501368549889,468422.0,28422.0,6.1
"248-Burnswick-Isles-Way,-Frisco,-TX-75036","248 Burnswick Isles Way, Frisco, TX 75036",75036,Single Family,Standard,2,2.0,2240,7057.0,2006,459500,80,205.13,0.3174,2,-8.1,1,20,8.86177531100083,487851.0,28351.0,5.8
"9607-Maple-Hill-Ln,-Frisco,-TX-75035","9607 Maple Hill Ln, Frisco, TX 75035",75035,Single Family,Standard,4,3.5,3552,12110.0,2021,865000,60,243.52,0.2933,1,0.0,0,5,9.401786836547139,918056.0,53056.0,5.8
"2941-Oyster-Bay-Dr,-Frisco,-TX-75036","2941 Oyster Bay Dr, Frisco, TX 75036",75036,Single Family,Standard,2,2.0,1704,7275.0,2013,428000,143,251.17,0.2342,2,-3.28,1,13,8.892199092039693,453803.0,25803.0,5.7
"16368-Parish-Ln,-Frisco,-TX-75033","16368 Parish Ln, Frisco, TX 75033",75033,Single Family,New Construction,5,5.0,4121,7797.0,2025,988000,177,239.75,0.5285,1,0.0,0,1,8.9614943233096,1046656.0,58656.0,5.6
"4708-Mcclellan-Dr,-Frisco,-TX-75036","4708 Mcclellan Dr, Frisco, TX 75036",75036,Single Family,Standard,3,2.0,1874,5489.0,2015,424900,63,226.73,0.3414,1,0.0,0,11,8.610501368549889,450177.0,25277.0,5.6
"5095-Havasu-Dr,-Frisco,-TX-75036","5095 Havasu Dr, Frisco, TX 75036",75036,Single Family,Standard,3,2.5,3248,9453.0,2013,675000,200,207.82,0.3436,1,0.0,0,13,9.154087430425385,714475.0,39475.0,5.5
"7469-Bryce-Canyon-Dr,-Frisco,-TX-75035","7469 Bryce Canyon Dr, Frisco, TX 75035",75035,Single Family,Standard,4,3.5,3768,7405.0,2012,760000,67,201.7,0.5088,3,-20.67,2,14,8.909910726701899,802176.0,42176.0,5.3
"7230-Milsap-Ln,-Frisco,-TX-75035","7230 Milsap Ln, Frisco, TX 75035",75035,Single Family,Standard,4,3.5,3634,7536.0,2014,750000,46,206.38,0.4822,1,0.0,0,12,8.927446816256198,791255.0,41255.0,5.2
"10936-Cortez-Ct,-Frisco,-TX-75033","10936 Cortez Ct, Frisco, TX 75033",75033,Single Family,Standard,5,4.5,5150,11326.0,2010,1249000,68,242.52,0.4547,1,0.0,0,16,9.33485624667375,1316437.0,67437.0,5.1
"10761-Silver-Dollar-Dr,-Frisco,-TX-75033","10761 Silver Dollar Dr, Frisco, TX 75033",75033,Single Family,Standard,5,4.0,4061,10716.0,2005,899000,82,221.37,0.379,1,0.0,0,21,9.2794932306645,946918.0,47918.0,5.1
"6737-Canterbury-Dr,-Frisco,-TX-75035","6737 Canterbury Dr, Frisco, TX 75035",75035,Single Family,Standard,3,2.5,2064,5663.0,2004,435000,94,210.76,0.3645,1,0.0,0,22,8.641709066113805,458088.0,23088.0,5.0
"2239-Maserati-Dr,-Frisco,-TX-75033","2239 Maserati Dr, Frisco, TX 75033",75033,Single Family,Standard,4,2.0,2168,6142.0,2003,479750,90,221.29,0.353,1,0.0,0,23,8.722905701000768,504959.0,25209.0,5.0
"7167-Mount-Hawley-Rd,-Frisco,-TX-75035","7167 Mount Hawley Rd, Frisco, TX 75035",75035,Single Family,Standard,4,4.0,3783,14253.0,2012,895000,64,236.58,0.2654,1,0.0,0,14,9.564722689855031,941364.0,46364.0,4.9
"15959-Talamore-Ln,-Frisco,-TX-75035","15959 Talamore Ln, Frisco, TX 75035",75035,Single Family,Standard,4,2.0,2036,7144.0,2021,524000,48,257.37,0.285,2,-2.76,1,5,8.874028122556336,551174.0,27174.0,4.9
"11408-Clover-Knoll-Dr,-Frisco,-TX-75035","11408 Clover Knoll Dr, Frisco, TX 75035",75035,Single Family,Standard,3,2.0,1594,5663.0,2000,375000,60,235.26,0.2815,1,0.0,0,26,8.641709066113805,393766.0,18766.0,4.8
"14620-Maroon-Bells-Ln,-Frisco,-TX-75035","14620 Maroon Bells Ln, Frisco, TX 75035",75035,Single Family,Standard,5,4.5,4248,9932.0,2015,949000,94,223.4,0.4277,1,0.0,0,11,9.203517146628057,995422.0,46422.0,4.7
"10611-Providence-Dr,-Frisco,-TX-75035","10611 Providence Dr, Frisco, TX 75035",75035,Single Family,Standard,4,2.5,3498,6098.0,2008,660000,52,188.68,0.5736,1,0.0,0,18,8.7157161275482,692564.0,32564.0,4.7
"1899-Evening-Star-Rd,-Frisco,-TX-75033","1899 Evening Star Rd, Frisco, TX 75033",75033,Single Family,Standard,4,4.0,3642,8233.0,2017,839000,51,230.37,0.4424,1,0.0,0,9,9.015905747298426,880588.0,41588.0,4.7
"7391-Calla-Lilly-Ln,-Frisco,-TX-75034","7391 Calla Lilly Ln, Frisco, TX 75034",75034,Single Family,Standard,5,4.5,4460,11195.0,2013,1224000,60,274.44,0.3984,1,0.0,0,13,9.323222529032856,1283146.0,59146.0,4.6
"9499-Blackthorn-Trl,-Frisco,-TX-75033","9499 Blackthorn Trl, Frisco, TX 75033",75033,Single Family,Standard,3,2.5,2747,12807.0,2000,650000,52,236.62,0.2145,1,0.0,0,26,9.457747175426071,680229.0,30229.0,4.4
"9740-Plains-Cir,-Frisco,-TX-75033","9740 Plains Cir, Frisco, TX 75033",75033,Single Family,Standard,4,3.5,3674,7492.0,2001,729900,60,198.67,0.4904,2,-0.63,1,25,8.921591063563978,763241.0,33341.0,4.4
"13993-Falcon-Ranch-Dr,-Frisco,-TX-75035","13993 Falcon Ranch Dr, Frisco, TX 75035",75035,Single Family,Standard,5,4.5,3458,7144.0,2020,749900,74,216.86,0.484,1,0.0,0,6,8.874028122556336,784069.0,34169.0,4.4
"10811-Morro-Bay-Ln,-Frisco,-TX-75035","10811 Morro Bay Ln, Frisco, TX 75035",75035,Single Family,Standard,4,3.5,3473,8756.0,2013,747000,80,215.09,0.3966,2,-4.11,1,13,9.077494458642754,780987.0,33987.0,4.4
"15659-Lucy-Ln,-Frisco,-TX-75033","15659 Lucy Ln, Frisco, TX 75033",75033,Single Family,Standard,4,4.0,3900,7797.0,2022,924900,52,237.15,0.5002,1,0.0,0,4,8.9614943233096,966047.0,41147.0,4.3
"3989-Benchmark-Ln,-Frisco,-TX-75034","3989 Benchmark Ln, Frisco, TX 75034",75034,Single Family,Standard,5,4.5,4724,11238.0,2011,1295000,110,274.13,0.4204,1,0.0,0,15,9.327056171672144,1351312.0,56312.0,4.2
"7564-Wiley-Ln,-Frisco,-TX-75036","7564 Wiley Ln, Frisco, TX 75036",75036,Single Family,Standard,2,2.0,1465,6273.0,2012,392000,65,267.58,0.2335,1,0.0,0,14,8.744009988096744,408988.0,16988.0,4.2
"15004-Appaloosa-Dr,-Frisco,-TX-75035","15004 Appaloosa Dr, Frisco, TX 75035",75035,Single Family,Standard,3,2.0,2069,7405.0,2004,469000,58,226.68,0.2794,1,0.0,0,22,8.909910726701899,488972.0,19972.0,4.1
"10362-Ferry-Farm-Ln,-Frisco,-TX-75035","10362 Ferry Farm Ln, Frisco, TX 75035",75035,Single Family,Standard,4,2.0,2379,6970.0,2004,500000,89,210.17,0.3413,1,0.0,0,22,8.84937050375457,521366.0,21366.0,4.1
"1562-Troon-Dr,-Frisco,-TX-75036","1562 Troon Dr, Frisco, TX 75036",75036,Single Family,Standard,2,2.0,1533,4966.0,2011,375000,172,244.62,0.3087,1,0.0,0,15,8.510369966068112,390393.0,15393.0,3.9
"7986-Rasor-Dr,-Frisco,-TX-75036","7986 Rasor Dr, Frisco, TX 75036",75036,Single Family,Standard,5,4.0,3740,10193.0,2002,725000,59,193.85,0.3669,1,0.0,0,24,9.229456489168413,754321.0,29321.0,3.9
"700-Sahallee-Dr,-Frisco,-TX-75033","700 Sahallee Dr, Frisco, TX 75033",75033,Single Family,Standard,4,3.5,3434,8102.0,2020,819000,66,238.5,0.4238,4,-8.99,3,6,8.999866223762636,852483.0,33483.0,3.9
"8105-Clipper-St,-Frisco,-TX-75035","8105 Clipper St, Frisco, TX 75035",75035,Single Family,Standard,3,2.0,1516,6534.0,1997,375000,92,247.36,0.232,1,0.0,0,29,8.784774592161016,389939.0,14939.0,3.8
"12166-Stacy-Cv,-Frisco,-TX-75033","12166 Stacy Cv, Frisco, TX 75033",75033,Single Family,Standard,4,2.5,2358,11021.0,2013,635000,67,269.3,0.214,1,0.0,0,13,9.307557822691543,660173.0,25173.0,3.8
