id,formattedAddress,zipCode,propertyType,listingType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,price,daysOnMarket,pricePerSqft,lotRatio,priceEventCount,totalPriceChangePct,priceCuts,age,logLot,predictedPrice,residual,residualPct
"16701-Millenium-Park-Pl,-Prosper,-TX-75078","16701 Millenium Park Pl, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,3305,5924.0,2017.0,599000,202,181.24,0.5579,1,0.0,0,9.0,8.68676717538769,655409.0,56409.0,8.6
"2130-Ivywood-Ln,-Prosper,-TX-75078","2130 Ivywood Ln, Prosper, TX 75078",75078,Single Family,Standard,4,4.5,4574,10454.0,2021.0,995000,110,217.53,0.4375,2,-17.08,1,5.0,9.254739959272866,1085996.0,90996.0,8.4
"9A-Rhea-Mills-Cir,-Prosper,-TX-75078","9A Rhea Mills Cir, Prosper, TX 75078",75078,Single Family,Standard,3,2.0,2391,43560.0,1985.0,625000,138,261.4,0.0549,3,0.81,1,41.0,10.681894577046897,682335.0,57335.0,8.4
"2921-Renmuir-Dr,-Prosper,-TX-75078","2921 Renmuir Dr, Prosper, TX 75078",75078,Single Family,Standard,4,3.0,2837,7797.0,2019.0,599900,29,211.46,0.3639,2,-7.69,1,7.0,8.9614943233096,655208.0,55308.0,8.4
"2130-Nocona-Dr,-Prosper,-TX-75078","2130 Nocona Dr, Prosper, TX 75078",75078,Single Family,Standard,6,3.5,4501,11674.0,2013.0,840000,103,186.63,0.3856,1,0.0,0,13.0,9.365119425763737,916354.0,76354.0,8.3
"1360-Blue-Forest-Dr,-Prosper,-TX-75078","1360 Blue Forest Dr, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,3786,76666.0,2007.0,1355000,80,357.9,0.0494,1,0.0,0,19.0,11.247213603547241,1475640.0,120640.0,8.2
"1930-Fair-Oaks-Ln,-Prosper,-TX-75078","1930 Fair Oaks Ln, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,4484,43560.0,2005.0,1199000,58,267.4,0.1029,1,0.0,0,21.0,10.681894577046897,1304149.0,105149.0,8.1
"781-Elm-Park-Dr,-Prosper,-TX-75078","781 Elm Park Dr, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,3389,7797.0,2020.0,690000,40,203.6,0.4347,2,-1.29,1,6.0,8.9614943233096,750534.0,60534.0,8.1
"4211-Wilson-Creek-Trl,-Prosper,-TX-75078","4211 Wilson Creek Trl, Prosper, TX 75078",75078,Single Family,Standard,4,4.5,3766,10062.0,2010.0,789990,61,209.77,0.3743,4,-5.95,3,16.0,9.216521231051264,858910.0,68920.0,8.0
"1540-Fairmont-Dr,-Prosper,-TX-75078","1540 Fairmont Dr, Prosper, TX 75078",75078,Single Family,New Construction,4,5.0,4125,10616.0,2025.0,1050000,20,254.55,0.3886,3,-9.94,2,1.0,9.270117576012044,1138667.0,88667.0,7.8
