id,formattedAddress,zipCode,propertyType,listingType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,price,daysOnMarket,pricePerSqft,lotRatio,priceEventCount,totalPriceChangePct,priceCuts,ppsfScore,domScore,cutScore,compositeScore,ppsfVsZipMedian,zipCount
"3423-97th-St,-Lubbock,-TX-79423","3423 97th St, Lubbock, TX 79423",79423,Townhouse,Standard,2,2,1602.0,3920,2003.0,159900.0,109.0,99.81,0.4087,2.0,-11.17,1.0,97.6,14.6,95.1,68.0,-35.6,41
"3419-97th-St,-Lubbock,-TX-79423","3419 97th St, Lubbock, TX 79423",79423,Townhouse,Standard,2,2,1602.0,3920,2003.0,159900.0,109.0,99.81,0.4087,2.0,-11.17,1.0,97.6,14.6,95.1,68.0,-35.6,41
"3118-113th-St,-Lubbock,-TX-79423","3118 113th St, Lubbock, TX 79423",79423,Townhouse,Standard,3,2,1602.0,3920,2014.0,186000.0,200.0,116.1,0.4087,1.0,0.0,0.0,90.2,73.2,7.3,67.7,-25.1,41
"6932-35th-St,-Lubbock,-TX-79407","6932 35th St, Lubbock, TX 79407",79407,Single Family,Standard,3,2,1827.0,8712,2008.0,220000.0,153.0,120.42,0.2097,1.0,0.0,0.0,90.6,71.9,6.2,67.2,-26.0,32
"5520-80th-St,-Lubbock,-TX-79424","5520 80th St, Lubbock, TX 79424",79424,Single Family,Standard,3,2,2076.0,9148,1975.0,250000.0,164.0,120.42,0.2269,1.0,0.0,0.0,91.7,72.9,0.0,66.8,-22.0,48
"2605-1st-St,-Lubbock,-TX-79415","2605 1st St, Lubbock, TX 79415",79415,Single Family,Standard,2,1,672.0,6098,1950.0,75000.0,154.0,111.61,0.1102,1.0,0.0,0.0,80.0,86.7,0.0,66.3,-13.9,15
"3421-E-Bates-St,-Lubbock,-TX-79403","3421 E Bates St, Lubbock, TX 79403",79403,Single Family,Standard,3,2.5,1156.0,7841,2021.0,110000.0,196.0,95.16,0.1474,2.0,-4.35,1.0,50.0,81.2,75.0,65.9,0.7,16
"2403-Fir-Ave,-Lubbock,-TX-79404","2403 Fir Ave, Lubbock, TX 79404",79404,Single Family,Standard,2,1,1024.0,6970,1958.0,65000.0,174.0,63.48,0.1469,1.0,0.0,0.0,88.2,70.6,5.9,65.6,-22.2,17
"7801-56th-St,-Lubbock,-TX-79407","7801 56th St, Lubbock, TX 79407",79407,Single Family,New Construction,5,3,2916.0,7405,2023.0,529900.0,235.0,181.72,0.3938,2.0,-0.95,1.0,37.5,93.8,78.1,65.3,11.7,32
"3722-Prentiss-Ave,-Lubbock,-TX-79407","3722 Prentiss Ave, Lubbock, TX 79407",79407,Single Family,Standard,3,2,1712.0,5227,2020.0,227000.0,181.0,132.59,0.3275,1.0,0.0,0.0,75.0,84.4,6.2,64.5,-18.5,32
"2814-County-Rd,-7650,-Lubbock,-TX-79423","2814 County Rd, 7650, Lubbock, TX 79423",79423,Single Family,Standard,4,1,1739.0,43560,2015.0,160000.0,150.0,92.01,0.0399,2.0,14.29,0.0,100.0,53.7,2.4,64.3,-40.7,41
"6307-County-Rd,-7430,-Lubbock,-TX-79424","6307 County Rd, 7430, Lubbock, TX 79424",79424,Single Family,Standard,3,2.5,2824.0,22651,2003.0,450000.0,158.0,159.35,0.1247,2.0,-5.26,1.0,47.9,68.8,91.7,64.0,3.2,48
"7012-12th-St,-Lubbock,-TX-79416","7012 12th St, Lubbock, TX 79416",79416,Single Family,Standard,4,2,1613.0,5663,2022.0,249500.0,341.0,154.68,0.2848,3.0,-3.85,2.0,27.8,97.2,86.1,63.8,12.1,36
"12205-Norfolk-Ave,-Lubbock,-TX-79423","12205 Norfolk Ave, Lubbock, TX 79423",79423,Single Family,Standard,3,2,2032.0,8276,2016.0,349500.0,207.0,172.0,0.2455,3.0,-11.07,2.0,36.6,80.5,92.7,63.2,10.9,41
"2808-1st-St,-Lubbock,-TX-79415","2808 1st St, Lubbock, TX 79415",79415,Single Family,Standard,3,1,960.0,6098,1943.0,93000.0,96.0,96.88,0.1574,3.0,-1.06,1.0,93.3,6.7,93.3,63.0,-25.3,15
"2216-39th-St,-Lubbock,-TX-79412","2216 39th St, Lubbock, TX 79412",79412,Single Family,Standard,3,1,1064.0,7841,1958.0,99000.0,147.0,93.05,0.1357,2.0,-5.71,1.0,59.3,51.9,88.9,62.6,-6.2,27
"3215-Itasca-St,-Lubbock,-TX-79415","3215 Itasca St, Lubbock, TX 79415",79415,Single Family,Standard,3,1,940.0,7405,1950.0,99000.0,129.0,105.32,0.1269,1.0,0.0,0.0,86.7,66.7,0.0,62.3,-18.7,15
"709-80th-St,-Lubbock,-TX-79404","709 80th St, Lubbock, TX 79404",79404,Single Family,Standard,4,4,4360.0,14810,1962.0,245000.0,152.0,56.19,0.2944,1.0,0.0,0.0,94.1,52.9,5.9,62.1,-31.1,17
"2605-E-19th-St,-Lubbock,-TX-79403","2605 E 19th St, Lubbock, TX 79403",79403,Single Family,Standard,2,2,1280.0,8625,1990.0,89999.0,159.0,70.31,0.1484,1.0,0.0,0.0,81.2,68.8,6.2,61.9,-25.6,16
"4725-48th-St,-Lubbock,-TX-79414","4725 48th St, Lubbock, TX 79414",79414,Townhouse,Standard,2,2.5,1636.0,2178,1976.0,128000.0,135.0,78.24,0.7511,1.0,0.0,0.0,90.9,54.5,9.1,61.8,-26.2,11
"521-46th-St,-Lubbock,-TX-79404","521 46th St, Lubbock, TX 79404",79404,Single Family,Standard,3,1,808.0,6534,1970.0,59000.0,189.0,73.02,0.1237,2.0,0.0,0.0,64.7,88.2,5.9,61.2,-10.5,17
"5106-97th-St,-Lubbock,-TX-79424","5106 97th St, Lubbock, TX 79424",79424,Single Family,Standard,4,3.5,3729.0,10890,1996.0,519900.0,231.0,139.42,0.3424,1.0,0.0,0.0,64.6,91.7,0.0,61.1,-9.7,48
"306-52nd-St,-Lubbock,-TX-79404","306 52nd St, Lubbock, TX 79404",79404,Single Family,Standard,3,1,1274.0,6970,1964.0,98980.0,231.0,77.69,0.1828,1.0,0.0,0.0,58.8,94.1,5.9,60.6,-4.8,17
"4214-64th-St,-Lubbock,-TX-79413","4214 64th St, Lubbock, TX 79413",79413,Single Family,Standard,3,2,2555.0,7841,1967.0,329500.0,207.0,128.96,0.3259,3.0,-1.79,1.0,25.0,95.0,80.0,60.5,15.7,20
"5526-Lehigh-St,-Lubbock,-TX-79416","5526 Lehigh St, Lubbock, TX 79416",79416,Townhouse,Standard,2,2,1407.0,3049,2021.0,185000.0,333.0,131.49,0.4615,1.0,0.0,0.0,61.1,91.7,2.8,60.1,-4.7,36
"3802-32nd-St,-Lubbock,-TX-79410","3802 32nd St, Lubbock, TX 79410",79410,Single Family,Standard,2,1,908.0,7950,1951.0,99999.0,159.0,110.13,0.1142,1.0,0.0,0.0,90.9,54.5,0.0,60.0,-23.8,11
"5303-Lehigh-St,-Lubbock,-TX-79416","5303 Lehigh St, Lubbock, TX 79416",79416,Single Family,Standard,4,2,2171.0,6534,2018.0,295000.0,334.0,135.88,0.3323,1.0,0.0,0.0,58.3,94.4,2.8,59.9,-1.5,36
"3603-143rd-St,-Lubbock,-TX-79423","3603 143rd St, Lubbock, TX 79423",79423,Single Family,New Construction,4,3.5,2320.0,8712,2025.0,455000.0,219.0,196.12,0.2663,2.0,-8.63,1.0,26.8,85.4,87.8,59.5,26.5,41
"5408-8th-Pl,-Lubbock,-TX-79416","5408 8th Pl, Lubbock, TX 79416",79416,Single Family,Standard,4,2,2429.0,13939,1960.0,215000.0,141.0,88.51,0.1743,1.0,0.0,0.0,97.2,41.7,2.8,58.9,-35.8,36
"8411-Geneva-Ave,-Lubbock,-TX-79423","8411 Geneva Ave, Lubbock, TX 79423",79423,Single Family,Standard,3,2,1714.0,7405,1978.0,210000.0,146.0,122.52,0.2315,1.0,0.0,0.0,87.8,51.2,7.3,58.9,-21.0,41
"5704-Geneva-Ave,-Lubbock,-TX-79413","5704 Geneva Ave, Lubbock, TX 79413",79413,Single Family,Standard,4,3,2451.0,10454,1962.0,262500.0,176.0,107.1,0.2345,1.0,0.0,0.0,60.0,85.0,10.0,58.8,-4.0,20
"3511-105th-St,-Lubbock,-TX-79423","3511 105th St, Lubbock, TX 79423",79423,Single Family,Standard,3,2,1741.0,7405,1998.0,269900.0,348.0,155.03,0.2351,1.0,0.0,0.0,51.2,97.6,7.3,58.7,0.0,41
"531-N-Juneau-Ave,-Lubbock,-TX-79416","531 N Juneau Ave, Lubbock, TX 79416",79416,Single Family,Standard,3,2,1582.0,5227,2004.0,179900.0,167.0,113.72,0.3027,1.0,0.0,0.0,83.3,58.3,2.8,58.5,-17.6,36
"3104-113th-St,-Lubbock,-TX-79423","3104 113th St, Lubbock, TX 79423",79423,Townhouse,Standard,3,2,1602.0,3920,2014.0,207000.0,178.0,129.21,0.4087,1.0,0.0,0.0,75.6,65.9,7.3,58.5,-16.7,41
"1924-73rd-St,-Lubbock,-TX-79423","1924 73rd St, Lubbock, TX 79423",79423,Single Family,Standard,3,1,1297.0,6534,1965.0,145000.0,135.0,111.8,0.1985,1.0,0.0,0.0,92.7,43.9,7.3,58.5,-27.9,41
"2020-138th-St,-Lubbock,-TX-79423","2020 138th St, Lubbock, TX 79423",79423,Single Family,Standard,3,2,1667.0,5663,2021.0,233900.0,131.0,140.31,0.2944,2.0,-2.54,1.0,68.3,39.0,70.7,58.5,-9.5,41
"5618-E-County-Rd,-6560,-Lubbock,-TX-79403","5618 E County Rd, 6560, Lubbock, TX 79403",79403,Single Family,Standard,2,2,1260.0,74488,1979.0,89999.0,163.0,71.43,0.0169,1.0,0.0,0.0,68.8,75.0,6.2,58.4,-24.4,16
"3819-33rd-St,-Lubbock,-TX-79410","3819 33rd St, Lubbock, TX 79410",79410,Single Family,Standard,3,3,1431.0,7841,1952.0,171000.0,291.0,119.5,0.1825,1.0,0.0,0.0,72.7,72.7,0.0,58.2,-17.3,11
"7808-97th-St,-Lubbock,-TX-79424","7808 97th St, Lubbock, TX 79424",79424,Single Family,Short Sale,4,2,1772.0,5663,2022.0,232000.0,156.0,130.93,0.3129,1.0,0.0,0.0,75.0,66.7,0.0,57.1,-15.2,48
"2508-108th-Dr,-Lubbock,-TX-79423","2508 108th Dr, Lubbock, TX 79423",79423,Single Family,Standard,3,2,1266.0,5227,2002.0,189000.0,208.0,149.29,0.2422,1.0,0.0,0.0,58.5,82.9,7.3,56.8,-3.7,41
"9203-Grover-Ave,-Lubbock,-TX-79424","9203 Grover Ave, Lubbock, TX 79424",79424,Single Family,Standard,4,3,2985.0,8276,2005.0,454000.0,219.0,152.09,0.3607,1.0,0.0,0.0,56.2,89.6,0.0,56.7,-1.5,48
"6205-21st-St,-Lubbock,-TX-79407","6205 21st St, Lubbock, TX 79407",79407,Single Family,Standard,3,2,1517.0,5663,2015.0,200000.0,95.0,131.84,0.2679,4.0,-4.76,2.0,78.1,12.5,84.4,56.4,-18.9,32
"2316-58th-St,-Lubbock,-TX-79412","2316 58th St, Lubbock, TX 79412",79412,Single Family,Short Sale,3,2,1856.0,10019,1958.0,160000.0,151.0,86.21,0.1852,1.0,0.0,0.0,74.1,59.3,11.1,56.3,-13.1,27
"5227-Lehigh-St,-Lubbock,-TX-79416","5227 Lehigh St, Lubbock, TX 79416",79416,Single Family,Standard,3,2,1774.0,6534,2016.0,282800.0,325.0,159.41,0.2715,3.0,-2.48,2.0,19.4,88.9,80.6,56.0,15.6,36
"5117-79th-Dr,-Lubbock,-TX-79424","5117 79th Dr, Lubbock, TX 79424",79424,Single Family,Standard,3,2,1709.0,3485,1994.0,225000.0,101.0,131.66,0.4904,2.0,-4.26,1.0,72.9,18.8,83.3,56.0,-14.7,48
"4705-Marshall-St,-Lubbock,-TX-79416","4705 Marshall St, Lubbock, TX 79416",79416,Single Family,Standard,3,2,1168.0,6098,1977.0,149000.0,173.0,127.57,0.1915,1.0,0.0,0.0,75.0,61.1,2.8,55.7,-7.5,36
"6555-92nd-St,-Lubbock,-TX-79424","6555 92nd St, Lubbock, TX 79424",79424,Single Family,Standard,3,2,1915.0,6534,2006.0,229900.0,112.0,120.05,0.2931,1.0,0.0,0.0,95.8,35.4,0.0,55.5,-22.2,48
"7613-60th-St,-Lubbock,-TX-79407","7613 60th St, Lubbock, TX 79407",79407,Single Family,Standard,4,2,2199.0,6534,2022.0,285000.0,126.0,129.6,0.3365,1.0,0.0,0.0,81.2,50.0,6.2,55.3,-20.3,32
"5613-Kemper-St,-Lubbock,-TX-79416","5613 Kemper St, Lubbock, TX 79416",79416,Townhouse,Standard,2,2,1400.0,3485,2021.0,179000.0,181.0,127.86,0.4017,1.0,0.0,0.0,69.4,66.7,2.8,55.1,-7.3,36
"1904-28th-St,-Lubbock,-TX-79411","1904 28th St, Lubbock, TX 79411",79411,Single Family,Standard,4,3,1944.0,8276,1940.0,269000.0,263.0,138.37,0.2349,2.0,-2.15,1.0,25.0,75.0,87.5,55.0,25.8,8
"2112-58th-St,-Lubbock,-TX-79412","2112 58th St, Lubbock, TX 79412",79412,Single Family,Standard,4,2,1764.0,7405,1959.0,175000.0,220.0,99.21,0.2382,1.0,0.0,0.0,48.1,88.9,11.1,55.0,0.1,27
"4501-45th-St,-Lubbock,-TX-79414","4501 45th St, Lubbock, TX 79414",79414,Single Family,Standard,2,1,1038.0,7841,1953.0,110000.0,164.0,105.97,0.1324,1.0,0.0,0.0,54.5,81.8,9.1,55.0,0.0,11
"6705-84th-St,-Lubbock,-TX-79424","6705 84th St, Lubbock, TX 79424",79424,Single Family,Standard,3,2,1296.0,5227,2008.0,190000.0,178.0,146.6,0.2479,1.0,0.0,0.0,60.4,79.2,0.0,54.9,-5.0,48
"7513-103rd-St,-Lubbock,-TX-79424","7513 103rd St, Lubbock, TX 79424",79424,Single Family,Standard,3,2,1350.0,6098,2018.0,205000.0,189.0,151.85,0.2214,2.0,0.0,0.0,58.3,81.2,0.0,54.7,-1.6,48
"2911-135th-St,-Lubbock,-TX-79423","2911 135th St, Lubbock, TX 79423",79423,Single Family,New Construction,4,2,2165.0,6970,2025.0,353000.0,347.0,163.05,0.3106,1.0,0.0,0.0,43.9,95.1,7.3,54.5,5.2,41
"5006-Jarvis-St,-Lubbock,-TX-79416","5006 Jarvis St, Lubbock, TX 79416",79416,Single Family,Standard,3,2,1531.0,7405,2013.0,238000.0,183.0,155.45,0.2068,3.0,-4.8,1.0,25.0,72.2,88.9,54.3,12.7,36
"1716-133rd-St,-Lubbock,-TX-79423","1716 133rd St, Lubbock, TX 79423",79423,Single Family,Standard,3,2,1696.0,6098,2022.0,220000.0,104.0,129.72,0.2781,3.0,-8.33,2.0,73.2,12.2,85.4,54.3,-16.3,41
"2310-38th-St,-Lubbock,-TX-79412","2310 38th St, Lubbock, TX 79412",79412,Single Family,Standard,3,1,1418.0,6534,1951.0,114980.0,146.0,81.09,0.217,1.0,0.0,0.0,77.8,48.1,11.1,54.1,-18.2,27
"3615-47th-St,-Lubbock,-TX-79413","3615 47th St, Lubbock, TX 79413",79413,Single Family,Standard,3,3,2713.0,9148,1957.0,287000.0,150.0,105.79,0.2966,1.0,0.0,0.0,65.0,65.0,10.0,54.0,-5.1,20
"3912-100th-Pl,-Lubbock,-TX-79423","3912 100th Pl, Lubbock, TX 79423",79423,Single Family,Standard,4,3,3207.0,7841,2005.0,515000.0,286.0,160.59,0.409,1.0,0.0,0.0,46.3,90.2,7.3,53.9,3.6,41
"2115-62nd-St,-Lubbock,-TX-79412","2115 62nd St, Lubbock, TX 79412",79412,Single Family,Standard,3,2,2174.0,10890,1962.0,200000.0,164.0,92.0,0.1996,1.0,0.0,0.0,63.0,66.7,11.1,53.9,-7.2,27
"9807-Virginia-Ave,-Lubbock,-TX-79424","9807 Virginia Ave, Lubbock, TX 79424",79424,Single Family,Standard,4,3,2660.0,8276,2021.0,370000.0,100.0,139.1,0.3214,4.0,-5.13,3.0,66.7,16.7,89.6,53.8,-9.9,48
"1117-31st-St,-Lubbock,-TX-79411","1117 31st St, Lubbock, TX 79411",79411,Single Family,Standard,2,1,884.0,6534,1939.0,51000.0,123.0,57.69,0.1353,1.0,0.0,0.0,100.0,25.0,0.0,53.8,-47.5,8
"1910-64th-St,-Lubbock,-TX-79412","1910 64th St, Lubbock, TX 79412",79412,Single Family,Standard,3,2,1579.0,8712,1953.0,125500.0,136.0,79.48,0.1812,1.0,0.0,0.0,85.2,37.0,11.1,53.5,-19.8,27
"7438-18th-St,-Lubbock,-TX-79416","7438 18th St, Lubbock, TX 79416",79416,Single Family,Standard,4,2,1778.0,16988,1953.0,146900.0,116.0,82.62,0.1047,1.0,0.0,0.0,100.0,22.2,2.8,53.3,-40.1,36
"5513-104th-St,-Lubbock,-TX-79424","5513 104th St, Lubbock, TX 79424",79424,Single Family,Standard,4,2,2007.0,8276,2008.0,308500.0,198.0,153.71,0.2425,1.0,0.0,0.0,52.1,85.4,0.0,53.3,-0.4,48
"1101-65th-St,-Lubbock,-TX-79412","1101 65th St, Lubbock, TX 79412",79412,Single Family,Standard,3,2,1567.0,13939,1952.0,124900.0,137.0,79.71,0.1124,2.0,0.0,0.0,81.5,40.7,11.1,53.1,-19.6,27
"10003-Ave-X,-Lubbock,-TX-79423","10003 Ave X, Lubbock, TX 79423",79423,Single Family,Standard,4,2,1794.0,5663,2013.0,249000.0,158.0,138.8,0.3168,1.0,0.0,0.0,70.7,56.1,7.3,52.9,-10.5,41
"2011-37th-St,-Lubbock,-TX-79412","2011 37th St, Lubbock, TX 79412",79412,Single Family,Standard,2,1,827.0,7405,1957.0,82000.0,174.0,99.15,0.1117,1.0,0.0,0.0,51.9,77.8,11.1,52.8,0.0,27
"6314-32nd-St,-Lubbock,-TX-79407","6314 32nd St, Lubbock, TX 79407",79407,Single Family,Standard,3,2,1919.0,7405,1994.0,185000.0,101.0,96.4,0.2591,1.0,0.0,0.0,100.0,18.8,6.2,52.8,-40.7,32
"7107-23rd-St,-Lubbock,-TX-79407","7107 23rd St, Lubbock, TX 79407",79407,Single Family,Standard,4,2,1652.0,6534,2022.0,285000.0,219.0,172.52,0.2528,1.0,0.0,0.0,43.8,90.6,6.2,52.7,6.1,32
"5402-7th-St,-Lubbock,-TX-79416","5402 7th St, Lubbock, TX 79416",79416,Single Family,Standard,3,2,1614.0,8712,1960.0,190000.0,143.0,117.72,0.1853,1.0,0.0,0.0,80.6,44.4,2.8,52.4,-14.7,36
"1513-41st-St,-Lubbock,-TX-79412","1513 41st St, Lubbock, TX 79412",79412,Single Family,Standard,3,1,942.0,7841,1951.0,69900.0,103.0,74.2,0.1201,1.0,0.0,0.0,100.0,14.8,11.1,52.4,-25.2,27
"2131-Edgewood-St,-Lubbock,-TX-79415","2131 Edgewood St, Lubbock, TX 79415",79415,Single Family,New Construction,4,2,1810.0,6098,2026.0,225499.0,122.0,124.59,0.2968,1.0,0.0,0.0,73.3,53.3,0.0,51.7,-3.9,15
"5016-15th-St,-Lubbock,-TX-79416","5016 15th St, Lubbock, TX 79416",79416,Single Family,Standard,3,2,1797.0,6534,1959.0,229500.0,146.0,127.71,0.275,1.0,0.0,0.0,72.2,52.8,2.8,51.5,-7.4,36
"3715-36th-St,-Lubbock,-TX-79413","3715 36th St, Lubbock, TX 79413",79413,Single Family,Standard,3,3,2197.0,11326,1960.0,205000.0,129.0,93.31,0.194,1.0,0.0,0.0,90.0,25.0,10.0,51.2,-16.3,20
"4503-45th-St,-Lubbock,-TX-79414","4503 45th St, Lubbock, TX 79414",79414,Single Family,Standard,2,1,1085.0,7841,1953.0,115000.0,164.0,105.99,0.1384,1.0,0.0,0.0,45.5,81.8,9.1,50.9,0.0,11
"1614-56th-St,-Lubbock,-TX-79412","1614 56th St, Lubbock, TX 79412",79412,Single Family,Standard,3,2,2188.0,9583,1962.0,220000.0,208.0,100.55,0.2283,1.0,0.0,0.0,44.4,81.5,11.1,50.7,1.4,27
"5604-70th-St,-Lubbock,-TX-79424","5604 70th St, Lubbock, TX 79424",79424,Single Family,Standard,3,2,1923.0,9148,1978.0,269000.0,150.0,139.89,0.2102,1.0,0.0,0.0,62.5,62.5,0.0,50.0,-9.4,48
"6802-56th-St,-Lubbock,-TX-79407","6802 56th St, Lubbock, TX 79407",79407,Single Family,Standard,4,2,2050.0,6534,2023.0,352500.0,172.0,171.95,0.3137,1.0,0.0,0.0,46.9,78.1,6.2,49.7,5.7,32
"2209-E-29th-St,-Lubbock,-TX-79404","2209 E 29th St, Lubbock, TX 79404",79404,Single Family,Standard,3,1,1152.0,6534,1957.0,94000.0,174.0,81.6,0.1763,1.0,0.0,0.0,52.9,70.6,5.9,49.7,0.0,17
"1633-139th-St,-Lubbock,-TX-79423","1633 139th St, Lubbock, TX 79423",79423,Single Family,Standard,3,2,1200.0,4356,2020.0,180000.0,186.0,150.0,0.2755,1.0,0.0,0.0,53.7,68.3,7.3,49.5,-3.2,41
"4409-27th-St,-Lubbock,-TX-79410","4409 27th St, Lubbock, TX 79410",79410,Single Family,Standard,3,2,1460.0,8712,1962.0,164000.0,136.0,112.33,0.1676,1.0,0.0,0.0,81.8,36.4,0.0,49.5,-22.3,11
"19210-County-Rd,-2240,-Lubbock,-TX-79423","19210 County Rd, 2240, Lubbock, TX 79423",79423,Single Family,Standard,4,3,2692.0,54886,2022.0,579000.0,186.0,215.08,0.049,3.0,-7.36,2.0,19.5,68.3,82.9,49.3,38.7,41
"5015-16th-St,-Lubbock,-TX-79416","5015 16th St, Lubbock, TX 79416",79416,Single Family,Standard,4,3,2496.0,6534,1958.0,245000.0,116.0,98.16,0.382,2.0,75.13,0.0,91.7,22.2,0.0,49.0,-28.8,36
"3304-Itasca-St,-Lubbock,-TX-79415","3304 Itasca St, Lubbock, TX 79415",79415,Single Family,Standard,3,1,1027.0,6970,1955.0,135000.0,147.0,131.45,0.1473,1.0,0.0,0.0,46.7,80.0,0.0,49.0,1.4,15
"2723-66th-St,-Lubbock,-TX-79413","2723 66th St, Lubbock, TX 79413",79413,Single Family,Standard,4,2,1657.0,6970,1960.0,162500.0,135.0,98.07,0.2377,1.0,0.0,0.0,80.0,30.0,10.0,48.5,-12.0,20
"4217-E-63rd-St,-Lubbock,-TX-79403","4217 E 63rd St, Lubbock, TX 79403",79403,Single Family,Standard,3,2.5,1205.0,7405,1953.0,158000.0,306.0,131.12,0.1627,1.0,0.0,0.0,31.2,93.8,6.2,48.1,38.7,16
