id,formattedAddress,zipCode,propertyType,listingType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,price,daysOnMarket,pricePerSqft,lotRatio,priceEventCount,totalPriceChangePct,priceCuts
"1908-47th-St,-Lubbock,-TX-79412","1908 47th St, Lubbock, TX 79412",79412,Single Family,Standard,3,2,1296,7841,1953,159900,150,123.38,0.1653,2,-3.03,1
"5536-Kemper-St,-Lubbock,-TX-79416","5536 Kemper St, Lubbock, TX 79416",79416,Townhouse,Standard,3,2,1522,4356,2022,207000,145,136.01,0.3494,2,0.0,0
"2316-58th-St,-Lubbock,-TX-79412","2316 58th St, Lubbock, TX 79412",79412,Single Family,Short Sale,3,2,1856,10019,1958,160000,151,86.21,0.1852,1,0.0,0
"5604-70th-St,-Lubbock,-TX-79424","5604 70th St, Lubbock, TX 79424",79424,Single Family,Standard,3,2,1923,9148,1978,269000,150,139.89,0.2102,1,0.0,0
"6906-8th-St,-Lubbock,-TX-79416","6906 8th St, Lubbock, TX 79416",79416,Single Family,Standard,3,2,1455,6534,2003,234900,150,161.44,0.2227,1,0.0,0
"4630-143rd-St,-Lubbock,-TX-79424","4630 143rd St, Lubbock, TX 79424",79424,Single Family,New Construction,4,3,2934,9583,2025,685000,149,233.47,0.3062,2,-2.13,1
"1804-E-1st-Pl,-Lubbock,-TX-79403","1804 E 1st Pl, Lubbock, TX 79403",79403,Single Family,Standard,2,1,936,6534,1960,55000,149,58.76,0.1433,1,0.0,0
"2705-85th-St,-Lubbock,-TX-79423","2705 85th St, Lubbock, TX 79423",79423,Single Family,Standard,3,2,1671,7405,1996,249999,142,149.61,0.2257,1,0.0,0
"2216-39th-St,-Lubbock,-TX-79412","2216 39th St, Lubbock, TX 79412",79412,Single Family,Standard,3,1,1064,7841,1958,99000,147,93.05,0.1357,2,-5.71,1
"2806-58th-St,-Lubbock,-TX-79413","2806 58th St, Lubbock, TX 79413",79413,Single Family,Standard,3,2,2260,8276,1957,202500,146,89.6,0.2731,2,-3.57,1
"2506-44th-St,-Lubbock,-TX-79413","2506 44th St, Lubbock, TX 79413",79413,Single Family,Standard,4,2,1454,7841,1986,195000,147,134.11,0.1854,1,0.0,0
