id,formattedAddress,zipCode,propertyType,listingType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,price,daysOnMarket,pricePerSqft,lotRatio,priceEventCount,totalPriceChangePct,priceCuts,ppsfScore,domScore,cutScore,compositeScore,ppsfVsZipMedian,zipCount
"12995-Yale-Ct,-Frisco,-TX-75035","12995 Yale Ct, Frisco, TX 75035",75035,Single Family,Standard,4,3.5,3390.0,5924,2019.0,775000.0,74.0,228.61,0.5722,2.0,-3.11,1.0,48.9,62.4,81.6,60.2,0.9,141
"5676-Lightfoot-Ln,-Frisco,-TX-75036","5676 Lightfoot Ln, Frisco, TX 75036",75036,Single Family,Standard,4,4,3510.0,6795,2015.0,818500.0,111.0,233.19,0.5166,2.0,-2.03,1.0,47.0,65.0,81.0,60.1,1.3,100
"10362-Ferry-Farm-Ln,-Frisco,-TX-75035","10362 Ferry Farm Ln, Frisco, TX 75035",75035,Single Family,Standard,4,2,2379.0,6970,2004.0,500000.0,89.0,210.17,0.3413,1.0,0.0,0.0,66.0,85.1,2.1,59.9,-7.2,141
"13539-Lincolnshire-Ln,-Frisco,-TX-75035","13539 Lincolnshire Ln, Frisco, TX 75035",75035,Single Family,Standard,6,4,5460.0,11273,2006.0,999900.0,67.0,183.13,0.4843,1.0,0.0,0.0,92.9,50.4,2.1,59.9,-19.1,141
"1492-Troon-Dr,-Frisco,-TX-75036","1492 Troon Dr, Frisco, TX 75036",75036,Single Family,Standard,2,2,1533.0,5837,2010.0,345000.0,193.0,225.05,0.2626,1.0,0.0,0.0,58.0,96.0,0.0,59.7,-2.3,100
"13444-Torrington-Dr,-Frisco,-TX-75035","13444 Torrington Dr, Frisco, TX 75035",75035,Single Family,Standard,4,3.5,4323.0,9148,2008.0,850000.0,74.0,196.62,0.4726,1.0,0.0,0.0,83.0,62.4,2.1,59.6,-13.2,141
"15555-Wrangler-Dr,-Frisco,-TX-75035","15555 Wrangler Dr, Frisco, TX 75035",75035,Single Family,Standard,3,2,1814.0,8276,2004.0,398000.0,95.0,219.4,0.2192,1.0,0.0,0.0,57.4,94.3,2.1,59.3,-3.1,141
"11300-Hubbard-Creek-Dr,-Frisco,-TX-75036","11300 Hubbard Creek Dr, Frisco, TX 75036",75036,Single Family,Standard,4,3.5,3158.0,5750,2015.0,505000.0,79.0,159.91,0.5492,1.0,0.0,0.0,99.0,42.0,0.0,59.2,-30.6,100
"11261-Tenison-Ln,-Frisco,-TX-75033","11261 Tenison Ln, Frisco, TX 75033",75033,Single Family,Standard,4,3.5,3303.0,6229,2001.0,748000.0,170.0,226.46,0.5303,1.0,0.0,0.0,58.1,93.0,2.3,59.2,-4.5,129
"12854-Lourdes-Ln,-Frisco,-TX-75035","12854 Lourdes Ln, Frisco, TX 75035",75035,Single Family,Standard,5,4,4040.0,8451,2014.0,896000.0,98.0,221.78,0.478,1.0,0.0,0.0,53.9,98.6,2.1,59.2,-2.1,141
"3477-Washington-Dr,-Frisco,-TX-75034","3477 Washington Dr, Frisco, TX 75034",75034,Single Family,Standard,3,3,2704.0,6316,2004.0,549900.0,76.0,203.37,0.4281,1.0,0.0,0.0,89.9,48.5,8.1,59.0,-27.5,99
"2941-Oyster-Bay-Dr,-Frisco,-TX-75036","2941 Oyster Bay Dr, Frisco, TX 75036",75036,Single Family,Standard,2,2,1704.0,7275,2013.0,428000.0,143.0,251.17,0.2342,2.0,-3.28,1.0,27.0,84.0,87.0,59.0,9.1,100
"10700-Briar-Brook-Ln,-Frisco,-TX-75033","10700 Briar Brook Ln, Frisco, TX 75033",75033,Single Family,Standard,4,2,2494.0,11761,1997.0,459900.0,51.0,184.4,0.2121,2.0,-6.12,1.0,90.7,3.1,85.3,59.0,-22.2,129
"1123-Chestnut-Dr,-Frisco,-TX-75036","1123 Chestnut Dr, Frisco, TX 75036",75036,Single Family,Standard,5,4.5,3675.0,6708,2011.0,700000.0,95.0,190.48,0.5479,1.0,0.0,0.0,85.0,59.0,0.0,58.9,-17.3,100
"14026-Peoria-Ln,-Frisco,-TX-75035","14026 Peoria Ln, Frisco, TX 75035",75035,Single Family,Standard,5,4.5,4261.0,8799,2012.0,1000000.0,75.0,234.69,0.4843,2.0,-4.67,1.0,41.8,66.0,84.4,58.8,3.6,141
"11393-Chaucer-Dr,-Frisco,-TX-75035","11393 Chaucer Dr, Frisco, TX 75035",75035,Townhouse,Standard,3,2.5,2063.0,3920,2003.0,369990.0,65.0,179.35,0.5263,1.0,0.0,0.0,94.3,45.4,2.1,58.8,-20.8,141
"9948-Atlantic-Ln,-Frisco,-TX-75035","9948 Atlantic Ln, Frisco, TX 75035",75035,Single Family,Standard,4,2.5,2600.0,8581,2015.0,568000.0,94.0,218.46,0.303,1.0,0.0,0.0,58.9,90.8,2.1,58.7,-3.5,141
"14093-Wheatfield-Ln,-Frisco,-TX-75035","14093 Wheatfield Ln, Frisco, TX 75035",75035,Single Family,Standard,5,4.5,3974.0,8015,2019.0,820000.0,81.0,206.34,0.4958,1.0,0.0,0.0,72.3,73.0,2.1,58.5,-8.9,141
"3743-Pistol-Creek-Dr,-Frisco,-TX-75034","3743 Pistol Creek Dr, Frisco, TX 75034",75034,Single Family,Standard,5,6,4141.0,7492,2015.0,850000.0,50.0,205.26,0.5527,2.0,-5.51,1.0,87.9,4.0,86.9,58.3,-26.8,99
"8690-Kennsington-St,-Frisco,-TX-75036","8690 Kennsington St, Frisco, TX 75036",75036,Single Family,Standard,4,3.5,3771.0,7362,2002.0,725000.0,94.0,192.26,0.5122,1.0,0.0,0.0,84.0,57.0,0.0,57.8,-16.5,100
"2762-Spanish-Moss-Trl,-Frisco,-TX-75033","2762 Spanish Moss Trl, Frisco, TX 75033",75033,Single Family,Standard,4,2.5,2612.0,5611,2001.0,550000.0,107.0,210.57,0.4655,1.0,0.0,0.0,71.3,72.1,2.3,57.8,-11.2,129
"1352-Peregrine-Trl,-Frisco,-TX-75036","1352 Peregrine Trl, Frisco, TX 75036",75036,Single Family,Standard,5,3.5,3391.0,7841,2023.0,695000.0,124.0,204.95,0.4325,1.0,0.0,0.0,71.0,73.0,0.0,57.5,-11.0,100
"13075-Janet-Dr,-Frisco,-TX-75033","13075 Janet Dr, Frisco, TX 75033",75033,Single Family,Standard,4,2.5,2804.0,6055,2012.0,580500.0,100.0,207.03,0.4631,1.0,0.0,0.0,72.9,69.0,2.3,57.4,-12.7,129
"7260-Prairie-Flower-Ln,-Frisco,-TX-75033","7260 Prairie Flower Ln, Frisco, TX 75033",75033,Single Family,Standard,4,2,2270.0,6098,2000.0,455000.0,94.0,200.44,0.3723,1.0,0.0,0.0,81.4,58.1,2.3,57.4,-15.5,129
"2620-Buckwheat-Rd,-Frisco,-TX-75033","2620 Buckwheat Rd, Frisco, TX 75033",75033,Single Family,Standard,5,4.5,3894.0,10411,2020.0,779000.0,90.0,200.05,0.374,1.0,0.0,0.0,82.9,55.8,2.3,57.3,-15.6,129
"3905-Blessington-Dr,-Frisco,-TX-75036","3905 Blessington Dr, Frisco, TX 75036",75036,Single Family,Standard,3,2,1783.0,5489,2017.0,409900.0,88.0,229.89,0.3248,2.0,-2.13,1.0,51.0,51.0,82.0,57.2,-0.2,100
"10924-Coralberry-Dr,-Frisco,-TX-75033","10924 Coralberry Dr, Frisco, TX 75033",75033,Single Family,Standard,4,3.5,3613.0,10019,2005.0,625000.0,77.0,172.99,0.3606,2.0,3.31,0.0,93.8,42.6,0.0,57.1,-27.1,129
"5716-Charleston-Dr,-Frisco,-TX-75035","5716 Charleston Dr, Frisco, TX 75035",75035,Single Family,Standard,4,2,2481.0,6970,1992.0,549000.0,65.0,221.28,0.356,2.0,-3.51,1.0,54.6,45.4,82.3,56.9,-2.3,141
"5949-Stanton-Pl,-Frisco,-TX-75033","5949 Stanton Pl, Frisco, TX 75033",75033,Single Family,Standard,3,2,2253.0,6098,2006.0,539000.0,82.0,239.24,0.3695,2.0,-6.99,1.0,48.8,48.1,89.1,56.6,0.9,129
"11505-Parade-Dr,-Frisco,-TX-75036","11505 Parade Dr, Frisco, TX 75036",75036,Single Family,Standard,4,2.5,2372.0,5532,2016.0,444000.0,82.0,187.18,0.4288,1.0,0.0,0.0,88.0,48.0,0.0,56.4,-18.7,100
"16284-Sage-Crest-Dr,-Frisco,-TX-75035","16284 Sage Crest Dr, Frisco, TX 75035",75035,Single Family,Standard,4,3.5,3359.0,8712,2021.0,699900.0,58.0,208.37,0.3856,2.0,-2.78,1.0,68.8,26.2,80.9,56.3,-8.0,141
"7512-Blossom-Ln,-Frisco,-TX-75034","7512 Blossom Ln, Frisco, TX 75034",75034,Single Family,Standard,3,2,2357.0,6098,1999.0,519900.0,82.0,220.58,0.3865,1.0,0.0,0.0,74.7,59.6,8.1,56.1,-21.4,99
"14620-Maroon-Bells-Ln,-Frisco,-TX-75035","14620 Maroon Bells Ln, Frisco, TX 75035",75035,Single Family,Standard,5,4.5,4248.0,9932,2015.0,949000.0,94.0,223.4,0.4277,1.0,0.0,0.0,53.2,90.8,2.1,56.1,-1.4,141
"2222-Crest-Pointe-Pl,-Frisco,-TX-75034","2222 Crest Pointe Pl, Frisco, TX 75034",75034,Single Family,Standard,4,4.5,4625.0,13721,2010.0,1199000.0,107.0,259.24,0.3371,1.0,0.0,0.0,59.6,78.8,8.1,56.0,-7.6,99
"5268-Pecan-Brook-Ln,-Frisco,-TX-75034","5268 Pecan Brook Ln, Frisco, TX 75034",75034,Single Family,Standard,5,4,3383.0,7405,2014.0,739900.0,80.0,218.71,0.4569,1.0,0.0,0.0,76.8,56.6,8.1,56.0,-22.0,99
"3965-Cotton-Gin-Rd,-Frisco,-TX-75034","3965 Cotton Gin Rd, Frisco, TX 75034",75034,Townhouse,Standard,2,2.5,2038.0,2265,2018.0,435000.0,77.0,213.44,0.8998,1.0,0.0,0.0,80.8,51.5,8.1,56.0,-23.9,99
"12407-Scottswood-Rd,-Frisco,-TX-75035","12407 Scottswood Rd, Frisco, TX 75035",75035,Single Family,Standard,5,4.5,3987.0,9148,2018.0,830000.0,76.0,208.18,0.4358,1.0,0.0,0.0,70.2,68.1,2.1,55.9,-8.1,141
"1942-Rio-Blanco-Dr,-Frisco,-TX-75033","1942 Rio Blanco Dr, Frisco, TX 75033",75033,Single Family,Standard,4,3.5,3664.0,11064,1999.0,800000.0,115.0,218.34,0.3312,1.0,0.0,0.0,64.3,75.2,2.3,55.7,-7.9,129
"5450-Travis-Dr,-Frisco,-TX-75034","5450 Travis Dr, Frisco, TX 75034",75034,Single Family,Standard,3,2.5,2987.0,5663,1999.0,875000.0,77.0,292.94,0.5275,2.0,-2.78,1.0,46.5,51.5,82.8,55.5,4.4,99
"16368-Parish-Ln,-Frisco,-TX-75033","16368 Parish Ln, Frisco, TX 75033",75033,Single Family,New Construction,5,5,4121.0,7797,2025.0,988000.0,177.0,239.75,0.5285,1.0,0.0,0.0,48.1,94.6,2.3,55.2,1.1,129
"10910-Blackberry-Ln,-Frisco,-TX-75033","10910 Blackberry Ln, Frisco, TX 75033",75033,Single Family,Standard,4,2,2510.0,9148,2000.0,475000.0,76.0,189.24,0.2744,1.0,0.0,0.0,89.1,41.9,2.3,55.2,-20.2,129
"1658-Coldstone-Dr,-Frisco,-TX-75034","1658 Coldstone Dr, Frisco, TX 75034",75034,Single Family,Standard,6,4,4173.0,9104,2006.0,825000.0,66.0,197.7,0.4584,1.0,0.0,0.0,96.0,29.3,8.1,55.1,-29.5,99
"1034-Frisco-Ranch-Rd,-Frisco,-TX-75033","1034 Frisco Ranch Rd, Frisco, TX 75033",75033,Single Family,Standard,4,2.5,2843.0,6621,2020.0,610000.0,60.0,214.56,0.4294,2.0,-4.67,1.0,67.4,23.3,82.9,55.1,-9.5,129
"3989-Benchmark-Ln,-Frisco,-TX-75034","3989 Benchmark Ln, Frisco, TX 75034",75034,Single Family,Standard,5,4.5,4724.0,11238,2011.0,1295000.0,110.0,274.13,0.4204,1.0,0.0,0.0,55.6,80.8,8.1,54.9,-2.3,99
"6445-Paragon-Dr,-Frisco,-TX-75036","6445 Paragon Dr, Frisco, TX 75036",75036,Single Family,Standard,2,2,1765.0,6316,2015.0,415000.0,330.0,235.13,0.2794,1.0,0.0,0.0,45.0,99.0,0.0,54.9,2.1,100
"5332-Longvue-Dr,-Frisco,-TX-75034","5332 Longvue Dr, Frisco, TX 75034",75034,Single Family,Standard,4,5.5,5292.0,10890,1999.0,1775000.0,94.0,335.41,0.486,2.0,-1.11,1.0,32.3,68.7,80.8,54.7,19.5,99
"2913-Fayette-Trl,-Frisco,-TX-75034","2913 Fayette Trl, Frisco, TX 75034",75034,Single Family,Standard,5,4.5,4134.0,10019,2010.0,849900.0,73.0,205.59,0.4126,1.0,0.0,0.0,86.9,39.4,8.1,54.5,-26.7,99
"1055-Heathrow-Dr,-Frisco,-TX-75036","1055 Heathrow Dr, Frisco, TX 75036",75036,Single Family,Standard,4,4,3570.0,7579,2001.0,524900.0,66.0,147.03,0.471,1.0,0.0,0.0,100.0,27.0,0.0,54.5,-36.2,100
"1093-Modesto-Dr,-Frisco,-TX-75036","1093 Modesto Dr, Frisco, TX 75036",75036,Single Family,Standard,4,3.5,3770.0,9017,2024.0,859900.0,149.0,228.09,0.4181,1.0,0.0,0.0,54.0,86.0,0.0,54.4,-1.0,100
"3078-Camden-Bluff-Rd,-Frisco,-TX-75034","3078 Camden Bluff Rd, Frisco, TX 75034",75034,Single Family,Standard,3,2,2248.0,6316,2010.0,569000.0,94.0,253.11,0.3559,1.0,0.0,0.0,63.6,68.7,8.1,54.3,-9.8,99
"12569-Flanders-Dr,-Frisco,-TX-75033","12569 Flanders Dr, Frisco, TX 75033",75033,Single Family,Standard,5,4.5,3923.0,8638,2008.0,790000.0,85.0,201.38,0.4542,1.0,0.0,0.0,79.8,51.2,2.3,54.3,-15.1,129
"4357-Hazelwood-Ave,-Frisco,-TX-75034","4357 Hazelwood Ave, Frisco, TX 75034",75034,Single Family,Standard,4,5,4115.0,9714,2018.0,1150000.0,116.0,279.47,0.4236,1.0,0.0,0.0,51.5,83.8,8.1,54.1,-0.4,99
"8653-Shakespeare-Ln,-Frisco,-TX-75036","8653 Shakespeare Ln, Frisco, TX 75036",75036,Single Family,Standard,5,3.5,3678.0,7362,2003.0,719900.0,88.0,195.73,0.4996,1.0,0.0,0.0,80.0,51.0,0.0,53.8,-15.0,100
"11317-Canoe-Rd,-Frisco,-TX-75035","11317 Canoe Rd, Frisco, TX 75035",75035,Single Family,Standard,4,2.5,1832.0,6534,1994.0,399000.0,82.0,217.79,0.2804,1.0,0.0,0.0,59.6,75.9,2.1,53.8,-3.8,141
"9624-Ironwood-Dr,-Frisco,-TX-75033","9624 Ironwood Dr, Frisco, TX 75033",75033,Single Family,Standard,5,3.5,4116.0,8538,2005.0,699999.0,62.0,170.07,0.4821,1.0,0.0,0.0,95.3,29.5,2.3,53.7,-28.3,129
"2373-Falcon-Point-Dr,-Frisco,-TX-75033","2373 Falcon Point Dr, Frisco, TX 75033",75033,Single Family,Standard,4,3.5,3381.0,6142,2005.0,639900.0,74.0,189.26,0.5505,1.0,0.0,0.0,88.4,38.0,2.3,53.5,-20.2,129
"4705-Ray-Roberts-Dr,-Frisco,-TX-75036","4705 Ray Roberts Dr, Frisco, TX 75036",75036,Single Family,Standard,5,3,3479.0,6665,2018.0,639900.0,69.0,183.93,0.522,1.0,0.0,0.0,93.0,33.0,0.0,53.4,-20.1,100
"3515-Hickory-Grove-Ln,-Frisco,-TX-75033","3515 Hickory Grove Ln, Frisco, TX 75033",75033,Single Family,Standard,5,4.5,4680.0,8668,2012.0,1449900.0,101.0,309.81,0.5399,3.0,-13.7,2.0,20.9,69.8,96.9,53.2,30.6,129
"6481-Paragon-Dr,-Frisco,-TX-75036","6481 Paragon Dr, Frisco, TX 75036",75036,Single Family,Standard,2,2,2076.0,6316,2015.0,479000.0,150.0,230.73,0.3287,1.0,0.0,0.0,50.0,87.0,0.0,53.0,0.2,100
"13908-Laferty-St,-Frisco,-TX-75033","13908 Laferty St, Frisco, TX 75033",75033,Single Family,New Construction,4,3,2997.0,4792,2025.0,899000.0,96.0,299.97,0.6254,2.0,-7.22,1.0,24.8,67.4,89.9,52.8,26.5,129
"6027-Rivendell-Dr,-Frisco,-TX-75035","6027 Rivendell Dr, Frisco, TX 75035",75035,Townhouse,Standard,4,3,2154.0,2152,2021.0,589000.0,87.0,273.44,1.0009,2.0,-7.24,1.0,16.3,78.7,89.4,52.8,20.7,141
"5115-Shoreline-Dr,-Frisco,-TX-75034","5115 Shoreline Dr, Frisco, TX 75034",75034,Single Family,Standard,5,4.5,4430.0,10977,2003.0,1399000.0,76.0,315.8,0.4036,2.0,-6.73,1.0,38.4,48.5,91.9,52.6,12.6,99
"2185-Goliad-Cir,-Frisco,-TX-75033","2185 Goliad Cir, Frisco, TX 75033",75033,Single Family,Standard,4,3.5,2910.0,8364,2003.0,559000.0,72.0,192.1,0.3479,1.0,0.0,0.0,86.8,37.2,2.3,52.6,-19.0,129
"6808-Saint-Phils-St,-Frisco,-TX-75035","6808 Saint Phils St, Frisco, TX 75035",75035,Single Family,Standard,4,3.5,3895.0,15246,2012.0,899999.0,60.0,231.07,0.2555,5.0,-24.91,4.0,46.8,32.6,99.3,52.3,2.0,141
"2325-Beachfront-Dr,-Frisco,-TX-75036","2325 Beachfront Dr, Frisco, TX 75036",75036,Single Family,Standard,2,2,1325.0,5793,2015.0,340000.0,101.0,256.6,0.2287,2.0,-9.33,1.0,23.0,64.0,97.0,52.2,11.4,100
"9546-Lance-Dr,-Frisco,-TX-75035","9546 Lance Dr, Frisco, TX 75035",75035,Single Family,Standard,3,2,2495.0,7449,2011.0,514900.0,69.0,206.37,0.3349,1.0,0.0,0.0,71.6,54.6,2.1,51.8,-8.9,141
"9742-Sunset-Dr,-Frisco,-TX-75033","9742 Sunset Dr, Frisco, TX 75033",75033,Single Family,Standard,4,3,2427.0,7057,2021.0,699990.0,94.0,288.42,0.3439,4.0,-9.68,2.0,27.9,58.1,93.8,51.7,21.6,129
"12643-Burnt-Prairie-Ln,-Frisco,-TX-75035","12643 Burnt Prairie Ln, Frisco, TX 75035",75035,Single Family,Standard,4,3.5,3356.0,8364,2017.0,750000.0,87.0,223.48,0.4012,1.0,0.0,0.0,52.5,78.7,2.1,51.6,-1.3,141
"4189-Hazelwood-Ave,-Frisco,-TX-75034","4189 Hazelwood Ave, Frisco, TX 75034",75034,Single Family,Standard,4,5,3858.0,9365,2017.0,1099900.0,108.0,285.1,0.412,1.0,0.0,0.0,48.5,79.8,8.1,51.4,1.6,99
"700-Sahallee-Dr,-Frisco,-TX-75033","700 Sahallee Dr, Frisco, TX 75033",75033,Single Family,Standard,4,3.5,3434.0,8102,2020.0,819000.0,66.0,238.5,0.4238,4.0,-8.99,3.0,49.6,30.2,92.2,51.4,0.6,129
"4603-Warwick-Ln,-Frisco,-TX-75034","4603 Warwick Ln, Frisco, TX 75034",75034,Single Family,Standard,4,5,4639.0,11326,2004.0,1395000.0,70.0,300.71,0.4096,2.0,-6.69,1.0,45.5,36.4,89.9,51.2,7.2,99
"13164-Mapleton-Dr,-Frisco,-TX-75035","13164 Mapleton Dr, Frisco, TX 75035",75035,Single Family,Standard,4,3,3077.0,7971,2013.0,719950.0,93.0,233.98,0.386,1.0,0.0,0.0,44.0,88.7,2.1,51.2,3.3,141
"10017-Bell-Rock-Rd,-Frisco,-TX-75035","10017 Bell Rock Rd, Frisco, TX 75035",75035,Single Family,Standard,4,3,2646.0,3920,2009.0,580000.0,79.0,219.2,0.675,1.0,0.0,0.0,58.2,70.2,2.1,51.2,-3.2,141
"10216-Napa-Valley-Dr,-Frisco,-TX-75035","10216 Napa Valley Dr, Frisco, TX 75035",75035,Single Family,Standard,3,2,2222.0,6534,1992.0,456000.0,67.0,205.22,0.3401,1.0,0.0,0.0,73.8,50.4,2.1,51.2,-9.4,141
"3434-Nation-Dr,-Frisco,-TX-75034","3434 Nation Dr, Frisco, TX 75034",75034,Single Family,Standard,4,3.5,3013.0,7405,2004.0,600000.0,58.0,199.14,0.4069,1.0,0.0,0.0,93.9,20.2,8.1,51.0,-29.0,99
"6846-Winston-Dr,-Frisco,-TX-75035","6846 Winston Dr, Frisco, TX 75035",75035,Single Family,Standard,3,2.5,2061.0,4996,2000.0,419900.0,66.0,203.74,0.4125,1.0,0.0,0.0,75.9,46.8,2.1,51.0,-10.0,141
"1659-Granite-Rapids-Dr,-Frisco,-TX-75036","1659 Granite Rapids Dr, Frisco, TX 75036",75036,Single Family,Standard,4,3,2613.0,7187,2001.0,550000.0,95.0,210.49,0.3636,1.0,0.0,0.0,67.0,59.0,0.0,50.8,-8.6,100
"3060-Oyster-Bay-Dr,-Frisco,-TX-75036","3060 Oyster Bay Dr, Frisco, TX 75036",75036,Single Family,Standard,2,2,1532.0,4966,2015.0,350000.0,130.0,228.46,0.3085,1.0,0.0,0.0,52.0,78.0,0.0,50.7,-0.8,100
"5840-Coral-Ridge-Ct,-Frisco,-TX-75036","5840 Coral Ridge Ct, Frisco, TX 75036",75036,Single Family,Standard,5,3,2788.0,7292,2005.0,579000.0,90.0,207.68,0.3823,1.0,0.0,0.0,69.0,56.0,0.0,50.6,-9.8,100
"6625-Titus-Ln,-Frisco,-TX-75036","6625 Titus Ln, Frisco, TX 75036",75036,Single Family,Standard,4,4.5,3685.0,6752,2017.0,879900.0,80.0,238.78,0.5458,3.0,-3.31,1.0,40.0,43.0,88.0,50.6,3.7,100
"7350-Sprangletop-St,-Frisco,-TX-75033","7350 Sprangletop St, Frisco, TX 75033",75033,Townhouse,Standard,2,2.5,1840.0,2831,2018.0,374000.0,80.0,203.26,0.6499,1.0,0.0,0.0,77.5,43.4,2.3,50.5,-14.3,129
"9610-Thorncliff-Dr,-Frisco,-TX-75035","9610 Thorncliff Dr, Frisco, TX 75035",75035,Single Family,Standard,4,3,2987.0,6970,1998.0,574900.0,60.0,192.47,0.4286,1.0,0.0,0.0,85.8,32.6,2.1,50.5,-15.0,141
"4015-Guadalupe-Ln,-Frisco,-TX-75034","4015 Guadalupe Ln, Frisco, TX 75034",75034,Single Family,Standard,4,2.5,2733.0,5489,2000.0,615000.0,75.0,225.03,0.4979,1.0,0.0,0.0,72.7,45.5,8.1,50.3,-19.8,99
"12222-Bridgeport-Dr,-Frisco,-TX-75035","12222 Bridgeport Dr, Frisco, TX 75035",75035,Single Family,Standard,5,3.5,3982.0,10411,2016.0,835000.0,69.0,209.69,0.3825,1.0,0.0,0.0,67.4,54.6,2.1,49.9,-7.4,141
"726-Sleepy-Creek-Dr,-Frisco,-TX-75036","726 Sleepy Creek Dr, Frisco, TX 75036",75036,Single Family,Standard,4,3.5,3634.0,7579,2009.0,709900.0,75.0,195.35,0.4795,1.0,0.0,0.0,81.0,38.0,0.0,49.8,-15.2,100
"13993-Falcon-Ranch-Dr,-Frisco,-TX-75035","13993 Falcon Ranch Dr, Frisco, TX 75035",75035,Single Family,Standard,5,4.5,3458.0,7144,2020.0,749900.0,74.0,216.86,0.484,1.0,0.0,0.0,61.0,62.4,2.1,49.7,-4.3,141
"1728-Sandstone-Dr,-Frisco,-TX-75034","1728 Sandstone Dr, Frisco, TX 75034",75034,Single Family,Standard,6,5,4637.0,9322,2004.0,899900.0,53.0,194.07,0.4974,1.0,0.0,0.0,98.0,11.1,8.1,49.6,-30.8,99
"11224-Graceland-Ln,-Frisco,-TX-75033","11224 Graceland Ln, Frisco, TX 75033",75033,Single Family,Standard,4,3.5,4364.0,7579,2008.0,900000.0,81.0,206.23,0.5758,1.0,0.0,0.0,74.4,44.2,2.3,49.4,-13.0,129
"13812-Nash-Ln,-Frisco,-TX-75035","13812 Nash Ln, Frisco, TX 75035",75035,Single Family,Standard,5,4.5,4478.0,9714,2013.0,1049000.0,89.0,234.26,0.461,1.0,0.0,0.0,42.6,85.1,2.1,49.4,3.4,141
"2848-Forest-Manor-Dr,-Frisco,-TX-75034","2848 Forest Manor Dr, Frisco, TX 75034",75034,Single Family,Standard,4,3.5,3707.0,6621,2005.0,685000.0,52.0,184.79,0.5599,1.0,0.0,0.0,99.0,9.1,8.1,49.3,-34.1,99
"3613-Fordham-St,-Frisco,-TX-75036","3613 Fordham St, Frisco, TX 75036",75036,Single Family,Standard,4,2,2050.0,5401,2015.0,419000.0,82.0,204.39,0.3796,1.0,0.0,0.0,72.0,48.0,0.0,49.2,-11.3,100
"447-Tannen-Dr,-Frisco,-TX-75033","447 Tannen Dr, Frisco, TX 75033",75033,Single Family,New Construction,5,6,4887.0,10411,2026.0,3910000.0,143.0,800.08,0.4694,2.0,-6.79,1.0,2.3,86.8,87.6,49.0,237.4,129
"1826-Windy-Hill-Dr,-Frisco,-TX-75036","1826 Windy Hill Dr, Frisco, TX 75036",75036,Single Family,Standard,3,2,1976.0,8494,2011.0,449000.0,119.0,227.23,0.2326,1.0,0.0,0.0,55.0,69.0,0.0,48.9,-1.3,100
"1728-Hacienda-Heights-Ln,-Frisco,-TX-75036","1728 Hacienda Heights Ln, Frisco, TX 75036",75036,Single Family,Standard,3,2.5,2528.0,9845,2013.0,635000.0,89.0,251.19,0.2568,2.0,-4.51,1.0,26.0,54.0,89.0,48.4,9.1,100
"8808-Shady-Shore-Dr,-Frisco,-TX-75036","8808 Shady Shore Dr, Frisco, TX 75036",75036,Single Family,Standard,4,3.5,3596.0,7971,2002.0,709000.0,75.0,197.16,0.4511,1.0,0.0,0.0,78.0,38.0,0.0,48.4,-14.4,100
"3681-Hollow-Pine-Dr,-Frisco,-TX-75033","3681 Hollow Pine Dr, Frisco, TX 75033",75033,Single Family,Standard,4,3,3186.0,6882,2022.0,815000.0,145.0,255.81,0.4629,1.0,0.0,0.0,38.0,87.6,2.3,48.2,7.9,129
"409-Verbena-Ln,-Frisco,-TX-75036","409 Verbena Ln, Frisco, TX 75036",75036,Single Family,Standard,3,2.5,2857.0,14331,2007.0,685000.0,167.0,239.76,0.1994,1.0,0.0,0.0,37.0,90.0,0.0,48.1,4.1,100
"1562-Troon-Dr,-Frisco,-TX-75036","1562 Troon Dr, Frisco, TX 75036",75036,Single Family,Standard,2,2,1533.0,4966,2011.0,375000.0,172.0,244.62,0.3087,1.0,0.0,0.0,33.0,94.0,0.0,47.8,6.2,100
"16465-Sedgemoor-Dr,-Frisco,-TX-75033","16465 Sedgemoor Dr, Frisco, TX 75033",75033,Single Family,Standard,4,4,3311.0,8364,2021.0,760000.0,95.0,229.54,0.3959,1.0,0.0,0.0,55.8,63.6,2.3,47.8,-3.2,129
"12436-Littlefield-Dr,-Frisco,-TX-75035","12436 Littlefield Dr, Frisco, TX 75035",75035,Single Family,Standard,4,3.5,4326.0,6970,2006.0,660000.0,48.0,152.57,0.6207,1.0,0.0,0.0,100.0,6.4,2.1,47.7,-32.6,141
"2239-Maserati-Dr,-Frisco,-TX-75033","2239 Maserati Dr, Frisco, TX 75033",75033,Single Family,Standard,4,2,2168.0,6142,2003.0,479750.0,90.0,221.29,0.353,1.0,0.0,0.0,61.2,55.8,2.3,47.6,-6.7,129
"10809-River-Oaks-Dr,-Frisco,-TX-75035","10809 River Oaks Dr, Frisco, TX 75035",75035,Single Family,Standard,3,2.5,2141.0,6778,1997.0,514900.0,93.0,240.5,0.3159,1.0,0.0,0.0,35.5,88.7,2.1,47.4,6.2,141
"2117-Hidalgo-Ln,-Frisco,-TX-75034","2117 Hidalgo Ln, Frisco, TX 75034",75034,Single Family,Standard,5,4,4917.0,8102,2016.0,1499000.0,97.0,304.86,0.6069,1.0,0.0,0.0,43.4,74.7,8.1,47.3,8.7,99
